TractFIPS,no-obesity,sleep >7,no-asthma,no-mental-health-prob,commute,pollution,density,safety,lat,long
36081029500,78.8,61.9,91.2,90.0,43.61787767903815,1.0,13.234243141482866,99.3696037976,40.755998,-73.9067306
34017000100,74.7,57.8,92.3,88.7,39.35638841567291,4.0,12.691796509069329,99.5586734153,40.7560063,-74.0515237
36061023801,83.8,66.6,90.8,91.2,41.264925373134325,0.0,13.552899965509464,99.3659906565,40.7551477,-73.9530042
36081038100,68.3,56.7,89.7,85.1,50.42255093497069,3.0,13.410710316717193,99.3696037976,40.7561213,-73.8576786
36081016300,69.3,56.4,87.7,84.2,45.30967169476487,2.0,13.23521305442284,99.3696037976,40.7563081,-73.909882
36061009600,86.7,69.9,92.4,93.0,30.545454545454547,0.0,10.112368386459897,99.3659906565,40.7563748,-73.98088609999998
36081118900,84.5,57.8,92.0,90.1,46.951569506726464,6.0,12.736767046495896,99.3696037976,40.7565055,-73.81261359999998
36081155101,84.6,74.6,92.2,94.6,52.926739926739934,2.0,11.571495092216981,99.3696037976,40.7566376,-73.71422249999998
36081119100,81.2,57.2,91.7,89.1,41.64792731402612,7.0,12.946025279254858,99.3696037976,40.75666500000001,-73.8065111
36061010601,85.7,73.4,91.3,93.1,34.84689863842662,0.0,14.340691033794176,99.3659906565,40.7562006,-73.95849890000002
36081086100,82.4,56.0,91.3,88.5,49.093779904306224,6.0,13.00373023478714,99.3696037976,40.75681289999999,-73.8178758
36081144700,80.4,58.3,91.3,90.4,48.05367231638418,6.0,12.194423575639933,99.3696037976,40.7568672,-73.7724538
36081005700,77.6,61.3,90.8,88.5,43.0233139050791,1.0,13.197147411024073,99.3696037976,40.7569544,-73.92567209999999
36081085700,80.4,54.6,91.2,87.5,47.65890470030185,4.0,14.040516924217709,99.3696037976,40.7570602,-73.8230578
36081085300,83.2,54.0,91.7,88.3,47.149751917004956,4.0,13.620836569828976,99.3696037976,40.75715200000001,-73.82765309999998
36061011500,84.5,64.9,91.5,90.1,33.268338854708944,0.0,12.80943503277656,99.3659906565,40.7571679,-73.9935486
36081119300,79.7,58.2,91.0,88.4,50.97157894736842,7.0,12.6028779321125,99.3696037976,40.7571846,-73.7996267
